source_file,database,rule_id,type,display
MATILDA_UW_std_results.json,UW_std,UW_std_18,TGDRule,"∀ x0, x1: person_0(p_id=x0) ∧ person_1(p_id=x1) ⇒ advisedBy_0(p_id=x0, p_id_dummy=x1)"
MATILDA_UW_std_results.json,UW_std,UW_std_19,TGDRule,"∀ x0: person_0(p_id=x0) ⇒ ∃ z0: advisedBy_0(p_id=x0, p_id_dummy=z0) ∧ person_1(p_id=z0)"
MATILDA_UW_std_results.json,UW_std,UW_std_20,TGDRule,"∀ x0, y0: advisedBy_0(p_id=x0, p_id_dummy=y0) ∧ person_1(p_id=y0) ⇒ person_0(p_id=x0)"
MATILDA_UW_std_results.json,UW_std,UW_std_21,TGDRule,"∀ x0: person_1(p_id=x0) ⇒ ∃ z0: advisedBy_0(p_id=z0, p_id_dummy=x0) ∧ person_0(p_id=z0)"
MATILDA_UW_std_results.json,UW_std,UW_std_22,TGDRule,"∀ x0, y0: advisedBy_0(p_id=y0, p_id_dummy=x0) ∧ person_0(p_id=y0) ⇒ person_1(p_id=x0)"
MATILDA_CS_results.json,CS,CS_1,TGDRule,∀ x0: ACCOUNT_TRANSACTIONS_0(ACTRNTP_KEY=x0) ⇒ ACCOUNT_TRANSACT_TYPES_0(ACTRNTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_2,TGDRule,∀ x0: ACCOUNT_TRANSACT_TYPES_0(ACTRNTP_KEY=x0) ⇒ ACCOUNT_TRANSACTIONS_0(ACTRNTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_3,TGDRule,∀ x0: ACCOUNT_TRANSACTIONS_0(ACTRNTP_KEY=x0) ∧ ACCOUNT_TRANSACT_TYPES_1(ACTRNTP_KEY=x0) ⇒ ACCOUNT_TRANSACT_TYPES_0(ACTRNTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_4,TGDRule,∀ x0: ACCOUNT_TRANSACT_TYPES_1(ACTRNTP_KEY=x0) ⇒ ACCOUNT_TRANSACTIONS_0(ACTRNTP_KEY=x0) ∧ ACCOUNT_TRANSACT_TYPES_0(ACTRNTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_5,TGDRule,∀ x0: ACCOUNT_TRANSACTIONS_0(ACTRNTP_KEY=x0) ⇒ ACCOUNT_TRANSACT_TYPES_0(ACTRNTP_KEY=x0) ∧ ACCOUNT_TRANSACT_TYPES_1(ACTRNTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_6,TGDRule,∀ x0: ACCOUNT_TRANSACT_TYPES_0(ACTRNTP_KEY=x0) ∧ ACCOUNT_TRANSACT_TYPES_1(ACTRNTP_KEY=x0) ⇒ ACCOUNT_TRANSACTIONS_0(ACTRNTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_7,TGDRule,∀ x0: ACCOUNT_TRANSACTIONS_0(ACTRNTP_KEY=x0) ∧ ACCOUNT_TRANSACT_TYPES_0(ACTRNTP_KEY=x0) ⇒ ACCOUNT_TRANSACT_TYPES_1(ACTRNTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_8,TGDRule,∀ x0: ACCOUNT_TRANSACT_TYPES_0(ACTRNTP_KEY=x0) ⇒ ACCOUNT_TRANSACTIONS_0(ACTRNTP_KEY=x0) ∧ ACCOUNT_TRANSACT_TYPES_1(ACTRNTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_9,TGDRule,"∀ x0, y0: ACCOUNT_TRANSACTIONS_0(ACTRNTP_KEY=x0, ACCTP_OTHER_ACCOUNT_KEY=y0) ∧ ACCOUNT_TYPES_0(ACCTP_KEY=y0) ⇒ ACCOUNT_TRANSACT_TYPES_0(ACTRNTP_KEY=x0)"
MATILDA_CS_results.json,CS,CS_10,TGDRule,"∀ x0: ACCOUNT_TRANSACT_TYPES_0(ACTRNTP_KEY=x0) ⇒ ∃ z0: ACCOUNT_TRANSACTIONS_0(ACTRNTP_KEY=x0, ACCTP_OTHER_ACCOUNT_KEY=z0) ∧ ACCOUNT_TYPES_0(ACCTP_KEY=z0)"
MATILDA_CS_results.json,CS,CS_11,TGDRule,"∀ x0, y0: ACCOUNT_TRANSACTIONS_0(ACTRNTP_KEY=y0, ACCTP_OTHER_ACCOUNT_KEY=x0) ∧ ACCOUNT_TRANSACT_TYPES_0(ACTRNTP_KEY=y0) ⇒ ACCOUNT_TYPES_0(ACCTP_KEY=x0)"
MATILDA_CS_results.json,CS,CS_12,TGDRule,"∀ x0, x1: ACCOUNT_TRANSACT_TYPES_0(ACTRNTP_KEY=x0) ∧ ACCOUNT_TYPES_0(ACCTP_KEY=x1) ⇒ ACCOUNT_TRANSACTIONS_0(ACTRNTP_KEY=x0, ACCTP_OTHER_ACCOUNT_KEY=x1)"
MATILDA_CS_results.json,CS,CS_13,TGDRule,"∀ x0: ACCOUNT_TYPES_0(ACCTP_KEY=x0) ⇒ ∃ z0: ACCOUNT_TRANSACTIONS_0(ACTRNTP_KEY=z0, ACCTP_OTHER_ACCOUNT_KEY=x0) ∧ ACCOUNT_TRANSACT_TYPES_0(ACTRNTP_KEY=z0)"
MATILDA_CS_results.json,CS,CS_14,TGDRule,"∀ x0, x1: ACCOUNT_TRANSACTIONS_0(ACTRNTP_KEY=x0, ACCTP_OTHER_ACCOUNT_KEY=x1) ⇒ ACCOUNT_TRANSACT_TYPES_0(ACTRNTP_KEY=x0) ∧ ACCOUNT_TYPES_0(ACCTP_KEY=x1)"
MATILDA_CS_results.json,CS,CS_15,TGDRule,∀ x0: ACCOUNTS_0(PROD_KEY=x0) ⇒ PRODUCTS_0(PROD_KEY=x0)
MATILDA_CS_results.json,CS,CS_16,TGDRule,∀ x0: PRODUCTS_0(PROD_KEY=x0) ⇒ ACCOUNTS_0(PROD_KEY=x0)
MATILDA_CS_results.json,CS,CS_17,TGDRule,∀ x0: ACCOUNTS_0(PROD_KEY=x0) ∧ PRODUCTS_0(PROD_KEY=x0) ⇒ PRODUCTS_1(PROD_KEY=x0)
MATILDA_CS_results.json,CS,CS_18,TGDRule,∀ x0: PRODUCTS_0(PROD_KEY=x0) ⇒ ACCOUNTS_0(PROD_KEY=x0) ∧ PRODUCTS_1(PROD_KEY=x0)
MATILDA_CS_results.json,CS,CS_19,TGDRule,∀ x0: ACCOUNTS_0(PROD_KEY=x0) ⇒ PRODUCTS_0(PROD_KEY=x0) ∧ PRODUCTS_1(PROD_KEY=x0)
MATILDA_CS_results.json,CS,CS_20,TGDRule,∀ x0: PRODUCTS_1(PROD_KEY=x0) ⇒ ACCOUNTS_0(PROD_KEY=x0) ∧ PRODUCTS_0(PROD_KEY=x0)
MATILDA_CS_results.json,CS,CS_21,TGDRule,∀ x0: PRODUCTS_0(PROD_KEY=x0) ∧ PRODUCTS_1(PROD_KEY=x0) ⇒ ACCOUNTS_0(PROD_KEY=x0)
MATILDA_CS_results.json,CS,CS_22,TGDRule,∀ x0: ACCOUNTS_0(PROD_KEY=x0) ∧ PRODUCTS_1(PROD_KEY=x0) ⇒ PRODUCTS_0(PROD_KEY=x0)
MATILDA_CS_results.json,CS,CS_23,TGDRule,"∀ x0: PRODUCTS_0(PROD_KEY=x0) ⇒ ∃ z0: ACCOUNTS_0(PROD_KEY=x0, ORG_KEY=z0) ∧ ORGANIZATIONS_0(ORG_KEY=z0)"
MATILDA_CS_results.json,CS,CS_24,TGDRule,"∀ x0, x1: ACCOUNTS_0(PROD_KEY=x0, ORG_KEY=x1) ⇒ PRODUCTS_0(PROD_KEY=x0) ∧ ORGANIZATIONS_0(ORG_KEY=x1)"
MATILDA_CS_results.json,CS,CS_25,TGDRule,"∀ x0: ORGANIZATIONS_0(ORG_KEY=x0) ⇒ ∃ z0: ACCOUNTS_0(PROD_KEY=z0, ORG_KEY=x0) ∧ PRODUCTS_0(PROD_KEY=z0)"
MATILDA_CS_results.json,CS,CS_26,TGDRule,"∀ x0, x1: PRODUCTS_0(PROD_KEY=x0) ∧ ORGANIZATIONS_0(ORG_KEY=x1) ⇒ ACCOUNTS_0(PROD_KEY=x0, ORG_KEY=x1)"
MATILDA_CS_results.json,CS,CS_27,TGDRule,"∀ x0, y0: ACCOUNTS_0(PROD_KEY=x0, ORG_KEY=y0) ∧ ORGANIZATIONS_0(ORG_KEY=y0) ⇒ PRODUCTS_0(PROD_KEY=x0)"
MATILDA_CS_results.json,CS,CS_28,TGDRule,"∀ x0, y0: ACCOUNTS_0(PROD_KEY=y0, ORG_KEY=x0) ∧ PRODUCTS_0(PROD_KEY=y0) ⇒ ORGANIZATIONS_0(ORG_KEY=x0)"
MATILDA_CS_results.json,CS,CS_29,TGDRule,∀ x0: ACCOUNTS_0(ACCTP_KEY=x0) ⇒ ACCOUNT_TYPES_0(ACCTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_30,TGDRule,∀ x0: ACCOUNT_TYPES_0(ACCTP_KEY=x0) ⇒ ACCOUNTS_0(ACCTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_31,TGDRule,∀ x0: ACCOUNTS_0(ACCTP_KEY=x0) ∧ ACCOUNT_TYPES_1(ACCTP_KEY=x0) ⇒ ACCOUNT_TYPES_0(ACCTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_32,TGDRule,∀ x0: ACCOUNT_TYPES_0(ACCTP_KEY=x0) ∧ ACCOUNT_TYPES_1(ACCTP_KEY=x0) ⇒ ACCOUNTS_0(ACCTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_33,TGDRule,∀ x0: ACCOUNTS_0(ACCTP_KEY=x0) ∧ ACCOUNT_TYPES_0(ACCTP_KEY=x0) ⇒ ACCOUNT_TYPES_1(ACCTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_34,TGDRule,∀ x0: ACCOUNT_TYPES_1(ACCTP_KEY=x0) ⇒ ACCOUNTS_0(ACCTP_KEY=x0) ∧ ACCOUNT_TYPES_0(ACCTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_35,TGDRule,∀ x0: ACCOUNTS_0(ACCTP_KEY=x0) ⇒ ACCOUNT_TYPES_0(ACCTP_KEY=x0) ∧ ACCOUNT_TYPES_1(ACCTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_36,TGDRule,∀ x0: ACCOUNT_TYPES_0(ACCTP_KEY=x0) ⇒ ACCOUNTS_0(ACCTP_KEY=x0) ∧ ACCOUNT_TYPES_1(ACCTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_37,TGDRule,"∀ x0, x1: ACCOUNT_TYPES_0(ACCTP_KEY=x0) ∧ PRODUCTS_0(PROD_KEY=x1) ⇒ ACCOUNTS_0(ACCTP_KEY=x0, PROD_KEY=x1)"
MATILDA_CS_results.json,CS,CS_38,TGDRule,"∀ x0, x1: ACCOUNTS_0(ACCTP_KEY=x0, PROD_KEY=x1) ⇒ ACCOUNT_TYPES_0(ACCTP_KEY=x0) ∧ PRODUCTS_0(PROD_KEY=x1)"
MATILDA_CS_results.json,CS,CS_39,TGDRule,"∀ x0, y0: ACCOUNTS_0(ACCTP_KEY=y0, PROD_KEY=x0) ∧ ACCOUNT_TYPES_0(ACCTP_KEY=y0) ⇒ PRODUCTS_0(PROD_KEY=x0)"
MATILDA_CS_results.json,CS,CS_40,TGDRule,"∀ x0: ACCOUNT_TYPES_0(ACCTP_KEY=x0) ⇒ ∃ z0: ACCOUNTS_0(ACCTP_KEY=x0, PROD_KEY=z0) ∧ PRODUCTS_0(PROD_KEY=z0)"
MATILDA_CS_results.json,CS,CS_41,TGDRule,"∀ x0, y0: ACCOUNTS_0(ACCTP_KEY=x0, PROD_KEY=y0) ∧ PRODUCTS_0(PROD_KEY=y0) ⇒ ACCOUNT_TYPES_0(ACCTP_KEY=x0)"
MATILDA_CS_results.json,CS,CS_42,TGDRule,"∀ x0: PRODUCTS_0(PROD_KEY=x0) ⇒ ∃ z0: ACCOUNTS_0(ACCTP_KEY=z0, PROD_KEY=x0) ∧ ACCOUNT_TYPES_0(ACCTP_KEY=z0)"
MATILDA_CS_results.json,CS,CS_43,TGDRule,"∀ x0, x1: ACCOUNT_TYPES_0(ACCTP_KEY=x0) ∧ ORGANIZATIONS_0(ORG_KEY=x1) ⇒ ACCOUNTS_0(ACCTP_KEY=x0, ORG_KEY=x1)"
MATILDA_CS_results.json,CS,CS_44,TGDRule,"∀ x0, y0: ACCOUNTS_0(ACCTP_KEY=x0, ORG_KEY=y0) ∧ ORGANIZATIONS_0(ORG_KEY=y0) ⇒ ACCOUNT_TYPES_0(ACCTP_KEY=x0)"
MATILDA_CS_results.json,CS,CS_45,TGDRule,"∀ x0, x1: ACCOUNTS_0(ACCTP_KEY=x0, ORG_KEY=x1) ⇒ ACCOUNT_TYPES_0(ACCTP_KEY=x0) ∧ ORGANIZATIONS_0(ORG_KEY=x1)"
MATILDA_CS_results.json,CS,CS_46,TGDRule,"∀ x0: ACCOUNT_TYPES_0(ACCTP_KEY=x0) ⇒ ∃ z0: ACCOUNTS_0(ACCTP_KEY=x0, ORG_KEY=z0) ∧ ORGANIZATIONS_0(ORG_KEY=z0)"
MATILDA_CS_results.json,CS,CS_47,TGDRule,"∀ x0: ORGANIZATIONS_0(ORG_KEY=x0) ⇒ ∃ z0: ACCOUNTS_0(ACCTP_KEY=z0, ORG_KEY=x0) ∧ ACCOUNT_TYPES_0(ACCTP_KEY=z0)"
MATILDA_CS_results.json,CS,CS_48,TGDRule,"∀ x0, y0: ACCOUNTS_0(ACCTP_KEY=y0, ORG_KEY=x0) ∧ ACCOUNT_TYPES_0(ACCTP_KEY=y0) ⇒ ORGANIZATIONS_0(ORG_KEY=x0)"
MATILDA_CS_results.json,CS,CS_49,TGDRule,∀ x0: ACCOUNT_TRANSACTIONS_0(ACCTP_KEY=x0) ⇒ ACCOUNT_TYPES_0(ACCTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_50,TGDRule,∀ x0: ACCOUNT_TYPES_0(ACCTP_KEY=x0) ⇒ ACCOUNT_TRANSACTIONS_0(ACCTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_51,TGDRule,∀ x0: ACCOUNT_TRANSACTIONS_0(ACCTP_KEY=x0) ⇒ ACCOUNT_TYPES_0(ACCTP_KEY=x0) ∧ ACCOUNT_TYPES_1(ACCTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_52,TGDRule,∀ x0: ACCOUNT_TYPES_1(ACCTP_KEY=x0) ⇒ ACCOUNT_TRANSACTIONS_0(ACCTP_KEY=x0) ∧ ACCOUNT_TYPES_0(ACCTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_53,TGDRule,∀ x0: ACCOUNT_TYPES_0(ACCTP_KEY=x0) ⇒ ACCOUNT_TRANSACTIONS_0(ACCTP_KEY=x0) ∧ ACCOUNT_TYPES_1(ACCTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_54,TGDRule,∀ x0: ACCOUNT_TRANSACTIONS_0(ACCTP_KEY=x0) ∧ ACCOUNT_TYPES_0(ACCTP_KEY=x0) ⇒ ACCOUNT_TYPES_1(ACCTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_55,TGDRule,∀ x0: ACCOUNT_TYPES_0(ACCTP_KEY=x0) ∧ ACCOUNT_TYPES_1(ACCTP_KEY=x0) ⇒ ACCOUNT_TRANSACTIONS_0(ACCTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_56,TGDRule,∀ x0: ACCOUNT_TRANSACTIONS_0(ACCTP_KEY=x0) ∧ ACCOUNT_TYPES_1(ACCTP_KEY=x0) ⇒ ACCOUNT_TYPES_0(ACCTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_57,TGDRule,"∀ x0, y0: ACCOUNT_TRANSACTIONS_0(ACCTP_KEY=y0, ACTRNTP_KEY=x0) ∧ ACCOUNT_TYPES_0(ACCTP_KEY=y0) ⇒ ACCOUNT_TRANSACT_TYPES_0(ACTRNTP_KEY=x0)"
MATILDA_CS_results.json,CS,CS_58,TGDRule,"∀ x0: ACCOUNT_TRANSACT_TYPES_0(ACTRNTP_KEY=x0) ⇒ ∃ z0: ACCOUNT_TRANSACTIONS_0(ACCTP_KEY=z0, ACTRNTP_KEY=x0) ∧ ACCOUNT_TYPES_0(ACCTP_KEY=z0)"
MATILDA_CS_results.json,CS,CS_59,TGDRule,"∀ x0, y0: ACCOUNT_TRANSACTIONS_0(ACCTP_KEY=x0, ACTRNTP_KEY=y0) ∧ ACCOUNT_TRANSACT_TYPES_0(ACTRNTP_KEY=y0) ⇒ ACCOUNT_TYPES_0(ACCTP_KEY=x0)"
MATILDA_CS_results.json,CS,CS_60,TGDRule,"∀ x0, x1: ACCOUNT_TYPES_0(ACCTP_KEY=x0) ∧ ACCOUNT_TRANSACT_TYPES_0(ACTRNTP_KEY=x1) ⇒ ACCOUNT_TRANSACTIONS_0(ACCTP_KEY=x0, ACTRNTP_KEY=x1)"
MATILDA_CS_results.json,CS,CS_61,TGDRule,"∀ x0: ACCOUNT_TYPES_0(ACCTP_KEY=x0) ⇒ ∃ z0: ACCOUNT_TRANSACTIONS_0(ACCTP_KEY=x0, ACTRNTP_KEY=z0) ∧ ACCOUNT_TRANSACT_TYPES_0(ACTRNTP_KEY=z0)"
MATILDA_CS_results.json,CS,CS_62,TGDRule,"∀ x0, x1: ACCOUNT_TRANSACTIONS_0(ACCTP_KEY=x0, ACTRNTP_KEY=x1) ⇒ ACCOUNT_TYPES_0(ACCTP_KEY=x0) ∧ ACCOUNT_TRANSACT_TYPES_0(ACTRNTP_KEY=x1)"
MATILDA_CS_results.json,CS,CS_63,TGDRule,"∀ x0, x1: ACCOUNT_TRANSACTIONS_0(ACCTP_KEY=x0, ACCTP_OTHER_ACCOUNT_KEY=x1) ⇒ ACCOUNT_TYPES_0(ACCTP_KEY=x0) ∧ ACCOUNT_TYPES_1(ACCTP_KEY=x1)"
MATILDA_CS_results.json,CS,CS_64,TGDRule,"∀ x0: ACCOUNT_TYPES_1(ACCTP_KEY=x0) ⇒ ∃ z0: ACCOUNT_TRANSACTIONS_0(ACCTP_KEY=z0, ACCTP_OTHER_ACCOUNT_KEY=x0) ∧ ACCOUNT_TYPES_0(ACCTP_KEY=z0)"
MATILDA_CS_results.json,CS,CS_65,TGDRule,"∀ x0: ACCOUNT_TYPES_0(ACCTP_KEY=x0) ⇒ ∃ z0: ACCOUNT_TRANSACTIONS_0(ACCTP_KEY=x0, ACCTP_OTHER_ACCOUNT_KEY=z0) ∧ ACCOUNT_TYPES_1(ACCTP_KEY=z0)"
MATILDA_CS_results.json,CS,CS_66,TGDRule,"∀ x0, y0: ACCOUNT_TRANSACTIONS_0(ACCTP_KEY=y0, ACCTP_OTHER_ACCOUNT_KEY=x0) ∧ ACCOUNT_TYPES_0(ACCTP_KEY=y0) ⇒ ACCOUNT_TYPES_1(ACCTP_KEY=x0)"
MATILDA_CS_results.json,CS,CS_67,TGDRule,"∀ x0, x1: ACCOUNT_TYPES_0(ACCTP_KEY=x0) ∧ ACCOUNT_TYPES_1(ACCTP_KEY=x1) ⇒ ACCOUNT_TRANSACTIONS_0(ACCTP_KEY=x0, ACCTP_OTHER_ACCOUNT_KEY=x1)"
MATILDA_CS_results.json,CS,CS_68,TGDRule,"∀ x0, y0: ACCOUNT_TRANSACTIONS_0(ACCTP_KEY=x0, ACCTP_OTHER_ACCOUNT_KEY=y0) ∧ ACCOUNT_TYPES_1(ACCTP_KEY=y0) ⇒ ACCOUNT_TYPES_0(ACCTP_KEY=x0)"
MATILDA_CS_results.json,CS,CS_69,TGDRule,∀ x0: ACCOUNT_TRANSACTIONS_0(ACCTP_OTHER_ACCOUNT_KEY=x0) ⇒ ACCOUNT_TYPES_0(ACCTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_70,TGDRule,∀ x0: ACCOUNT_TYPES_0(ACCTP_KEY=x0) ⇒ ACCOUNT_TRANSACTIONS_0(ACCTP_OTHER_ACCOUNT_KEY=x0)
MATILDA_CS_results.json,CS,CS_71,TGDRule,∀ x0: ACCOUNT_TRANSACTIONS_0(ACCTP_OTHER_ACCOUNT_KEY=x0) ⇒ ACCOUNT_TYPES_0(ACCTP_KEY=x0) ∧ ACCOUNT_TYPES_1(ACCTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_72,TGDRule,∀ x0: ACCOUNT_TYPES_1(ACCTP_KEY=x0) ⇒ ACCOUNT_TRANSACTIONS_0(ACCTP_OTHER_ACCOUNT_KEY=x0) ∧ ACCOUNT_TYPES_0(ACCTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_73,TGDRule,∀ x0: ACCOUNT_TYPES_0(ACCTP_KEY=x0) ⇒ ACCOUNT_TRANSACTIONS_0(ACCTP_OTHER_ACCOUNT_KEY=x0) ∧ ACCOUNT_TYPES_1(ACCTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_74,TGDRule,∀ x0: ACCOUNT_TRANSACTIONS_0(ACCTP_OTHER_ACCOUNT_KEY=x0) ∧ ACCOUNT_TYPES_0(ACCTP_KEY=x0) ⇒ ACCOUNT_TYPES_1(ACCTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_75,TGDRule,∀ x0: ACCOUNT_TYPES_0(ACCTP_KEY=x0) ∧ ACCOUNT_TYPES_1(ACCTP_KEY=x0) ⇒ ACCOUNT_TRANSACTIONS_0(ACCTP_OTHER_ACCOUNT_KEY=x0)
MATILDA_CS_results.json,CS,CS_76,TGDRule,∀ x0: ACCOUNT_TRANSACTIONS_0(ACCTP_OTHER_ACCOUNT_KEY=x0) ∧ ACCOUNT_TYPES_1(ACCTP_KEY=x0) ⇒ ACCOUNT_TYPES_0(ACCTP_KEY=x0)
MATILDA_CS_results.json,CS,CS_77,TGDRule,∀ x0: ORGANIZATIONS_0(ORG_KEY=x0) ⇒ ACCOUNTS_0(ORG_KEY=x0)
MATILDA_CS_results.json,CS,CS_78,TGDRule,∀ x0: ACCOUNTS_0(ORG_KEY=x0) ⇒ ORGANIZATIONS_0(ORG_KEY=x0)
MATILDA_CS_results.json,CS,CS_79,TGDRule,∀ x0: ORGANIZATIONS_0(ORG_KEY=x0) ∧ ORGANIZATIONS_1(ORG_KEY=x0) ⇒ ACCOUNTS_0(ORG_KEY=x0)
MATILDA_CS_results.json,CS,CS_80,TGDRule,∀ x0: ACCOUNTS_0(ORG_KEY=x0) ∧ ORGANIZATIONS_0(ORG_KEY=x0) ⇒ ORGANIZATIONS_1(ORG_KEY=x0)
MATILDA_CS_results.json,CS,CS_81,TGDRule,∀ x0: ACCOUNTS_0(ORG_KEY=x0) ∧ ORGANIZATIONS_1(ORG_KEY=x0) ⇒ ORGANIZATIONS_0(ORG_KEY=x0)
MATILDA_CS_results.json,CS,CS_82,TGDRule,∀ x0: ACCOUNTS_0(ORG_KEY=x0) ⇒ ORGANIZATIONS_0(ORG_KEY=x0) ∧ ORGANIZATIONS_1(ORG_KEY=x0)
MATILDA_CS_results.json,CS,CS_83,TGDRule,∀ x0: ORGANIZATIONS_1(ORG_KEY=x0) ⇒ ACCOUNTS_0(ORG_KEY=x0) ∧ ORGANIZATIONS_0(ORG_KEY=x0)
MATILDA_CS_results.json,CS,CS_84,TGDRule,∀ x0: ORGANIZATIONS_0(ORG_KEY=x0) ⇒ ACCOUNTS_0(ORG_KEY=x0) ∧ ORGANIZATIONS_1(ORG_KEY=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_1,TGDRule,∀ x0: bupa_0(arg2=x0) ⇒ bupa_type_0(arg1=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_2,TGDRule,∀ x0: bupa_type_0(arg1=x0) ⇒ bupa_0(arg2=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_3,TGDRule,∀ x0: bupa_0(arg2=x0) ⇒ bupa_type_0(arg1=x0) ∧ bupa_type_1(arg1=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_4,TGDRule,∀ x0: bupa_type_1(arg1=x0) ⇒ bupa_0(arg2=x0) ∧ bupa_type_0(arg1=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_5,TGDRule,∀ x0: bupa_type_0(arg1=x0) ⇒ bupa_0(arg2=x0) ∧ bupa_type_1(arg1=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_6,TGDRule,∀ x0: bupa_0(arg2=x0) ∧ bupa_type_0(arg1=x0) ⇒ bupa_type_1(arg1=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_7,TGDRule,∀ x0: bupa_type_0(arg1=x0) ∧ bupa_type_1(arg1=x0) ⇒ bupa_0(arg2=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_8,TGDRule,∀ x0: bupa_0(arg2=x0) ∧ bupa_type_1(arg1=x0) ⇒ bupa_type_0(arg1=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_9,TGDRule,∀ x0: bupa_name_0(arg1=x0) ⇒ alkphos_0(arg1=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_10,TGDRule,∀ x0: alkphos_0(arg1=x0) ⇒ bupa_name_0(arg1=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_11,TGDRule,∀ x0: alkphos_0(arg1=x0) ⇒ bupa_name_0(arg1=x0) ∧ bupa_name_1(arg1=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_12,TGDRule,∀ x0: bupa_name_0(arg1=x0) ∧ bupa_name_1(arg1=x0) ⇒ alkphos_0(arg1=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_13,TGDRule,∀ x0: bupa_name_0(arg1=x0) ⇒ alkphos_0(arg1=x0) ∧ bupa_name_1(arg1=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_14,TGDRule,∀ x0: alkphos_0(arg1=x0) ∧ bupa_name_1(arg1=x0) ⇒ bupa_name_0(arg1=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_15,TGDRule,∀ x0: bupa_name_1(arg1=x0) ⇒ alkphos_0(arg1=x0) ∧ bupa_name_0(arg1=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_16,TGDRule,∀ x0: alkphos_0(arg1=x0) ∧ bupa_name_0(arg1=x0) ⇒ bupa_name_1(arg1=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_17,TGDRule,∀ x0: bupa_0(arg1=x0) ⇒ bupa_name_0(arg1=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_18,TGDRule,∀ x0: bupa_name_0(arg1=x0) ⇒ bupa_0(arg1=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_19,TGDRule,∀ x0: bupa_0(arg1=x0) ∧ bupa_name_1(arg1=x0) ⇒ bupa_name_0(arg1=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_20,TGDRule,∀ x0: bupa_name_1(arg1=x0) ⇒ bupa_0(arg1=x0) ∧ bupa_name_0(arg1=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_21,TGDRule,∀ x0: bupa_0(arg1=x0) ⇒ bupa_name_0(arg1=x0) ∧ bupa_name_1(arg1=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_22,TGDRule,∀ x0: bupa_name_0(arg1=x0) ∧ bupa_name_1(arg1=x0) ⇒ bupa_0(arg1=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_23,TGDRule,∀ x0: bupa_0(arg1=x0) ∧ bupa_name_0(arg1=x0) ⇒ bupa_name_1(arg1=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_24,TGDRule,∀ x0: bupa_name_0(arg1=x0) ⇒ bupa_0(arg1=x0) ∧ bupa_name_1(arg1=x0)
MATILDA_Bupa_results.json,Bupa,Bupa_25,TGDRule,"∀ x0, y0: bupa_0(arg1=x0, arg2=y0) ∧ bupa_type_0(arg1=y0) ⇒ bupa_name_0(arg1=x0)"
