id,order_id,customer_id,tracking_number,ship_date,delivery_city,status
2592,7470,11665,TRK570470,2024-04-25,Dallas,in_transit
2593,16843,9908,TRK307168,2024-07-08,New York,delivered
2594,7019,12983,TRK774677,2024-10-07,Phoenix,in_transit
2595,2972,7890,TRK743390,2024-02-22,Chicago,in_transit
2596,9230,883,TRK920457,2024-10-24,New York,in_transit
2597,2011,5531,TRK526446,2024-08-14,Dallas,delivered
2598,5623,3881,TRK277944,2024-06-02,Dallas,in_transit
2599,19430,2260,TRK535624,2024-12-18,Philadelphia,delivered
2600,17666,2549,TRK232489,2024-08-16,San Antonio,in_transit
2601,12329,815,TRK610782,2024-08-22,San Antonio,in_transit
2602,14276,14526,TRK462152,2024-10-08,Dallas,delivered
2603,11176,1832,TRK200194,2024-04-27,Houston,in_transit
2604,14661,13703,TRK813004,2024-09-14,Houston,in_transit
2605,2434,3651,TRK429522,2024-09-23,Dallas,in_transit
2606,15790,7901,TRK890665,2024-06-14,Philadelphia,in_transit
2607,4963,4610,TRK818077,2024-05-02,Dallas,in_transit
2608,14713,3811,TRK988852,2024-06-22,Chicago,in_transit
2609,12021,9498,TRK173347,2024-07-22,Los Angeles,in_transit
2610,18965,2726,TRK924701,2024-02-05,Los Angeles,in_transit
2611,15898,13498,TRK654443,2024-06-02,San Antonio,in_transit
2612,18810,14658,TRK759312,2024-08-09,Los Angeles,in_transit
2613,7836,5174,TRK434659,2024-09-21,Chicago,delivered
2614,7971,1931,TRK372516,2024-07-10,Los Angeles,in_transit
2615,19136,12071,TRK355011,2024-03-11,New York,delivered
2616,2532,12928,TRK501908,2024-11-12,Houston,delivered
2617,11192,7278,TRK738708,2024-02-10,San Diego,delivered
2618,8905,6459,TRK123677,2024-04-02,San Antonio,delivered
2619,11401,13788,TRK398806,2024-05-08,New York,in_transit
2620,4840,581,TRK265553,2024-06-20,San Diego,delivered
2621,5964,7182,TRK270483,2024-12-04,Dallas,delivered
2622,4965,3249,TRK921120,2024-08-14,Houston,delivered
2623,116,8043,TRK203360,2024-10-05,Phoenix,delivered
2624,10594,7754,TRK874831,2024-10-17,Philadelphia,in_transit
2625,717,631,TRK562472,2024-09-16,Chicago,delivered
2626,9584,5276,TRK441028,2024-06-20,Houston,in_transit
2627,19153,8106,TRK181811,2024-05-23,Phoenix,in_transit
2628,5595,1832,TRK190443,2024-11-28,Houston,delivered
2629,5686,8227,TRK907155,2024-04-23,San Jose,in_transit
2630,2830,13386,TRK369130,2024-12-12,San Diego,in_transit
2631,17933,3133,TRK772882,2024-07-26,Los Angeles,in_transit
2632,1610,3197,TRK897743,2024-03-19,Chicago,delivered
2633,17152,6463,TRK386847,2024-10-14,San Antonio,delivered
2634,10973,9230,TRK695236,2024-07-15,San Jose,delivered
2635,19001,11719,TRK780247,2024-11-07,San Diego,in_transit
2636,9974,4885,TRK804287,2024-04-15,Chicago,in_transit
2637,15488,2488,TRK688688,2024-12-22,San Diego,delivered
2638,9464,2609,TRK547459,2024-09-07,Dallas,delivered
2639,3287,10656,TRK161583,2024-12-01,Phoenix,delivered
2640,3777,12350,TRK191896,2024-12-12,San Jose,delivered
2641,19553,14898,TRK999898,2024-06-09,Los Angeles,in_transit
2642,17964,1964,TRK591156,2024-01-28,New York,in_transit
2643,5100,13880,TRK980024,2024-10-01,Dallas,in_transit
2644,11184,13607,TRK874148,2024-08-28,Los Angeles,in_transit
2645,7380,8844,TRK166726,2024-01-15,Houston,delivered
2646,3038,8504,TRK122733,2024-03-21,Philadelphia,delivered
2647,18839,8940,TRK128328,2024-04-13,Los Angeles,in_transit
2648,12399,3206,TRK706515,2024-05-06,San Antonio,delivered
2649,9654,10789,TRK783486,2024-05-07,Dallas,delivered
2650,2341,9758,TRK169445,2024-01-08,Los Angeles,delivered
2651,19978,6337,TRK674562,2024-02-15,San Antonio,in_transit
2652,15977,7142,TRK246850,2024-05-14,Houston,delivered
2653,108,6154,TRK870793,2024-12-08,Los Angeles,in_transit
2654,3873,14159,TRK216747,2024-11-26,San Diego,delivered
2655,17974,8581,TRK457288,2024-09-01,San Diego,delivered
2656,4905,14583,TRK791063,2024-01-15,San Diego,delivered
2657,16701,8085,TRK452734,2024-09-05,Philadelphia,in_transit
2658,15875,3040,TRK121099,2024-08-27,San Antonio,delivered
2659,16246,8390,TRK486626,2024-08-01,Phoenix,delivered
2660,13415,3106,TRK138489,2024-02-21,New York,delivered
2661,12606,863,TRK668451,2024-12-17,Philadelphia,in_transit
2662,19164,12505,TRK285063,2024-04-22,Chicago,in_transit
2663,1562,9861,TRK597979,2024-12-08,Los Angeles,in_transit
2664,13358,12440,TRK523794,2024-09-04,San Diego,delivered
2665,6446,7688,TRK106965,2024-07-09,Philadelphia,in_transit
2666,10609,10002,TRK961337,2024-08-15,San Jose,in_transit
2667,14530,6258,TRK397987,2024-12-23,Philadelphia,delivered
2668,17115,5634,TRK579847,2024-04-07,Dallas,in_transit
2669,18753,14729,TRK969525,2024-01-01,Los Angeles,in_transit
2670,6960,12156,TRK931126,2024-11-12,San Antonio,delivered
2671,15750,7652,TRK642243,2024-09-04,San Antonio,in_transit
2672,13174,14340,TRK176912,2024-03-02,Los Angeles,delivered
2673,6101,8609,TRK860913,2024-03-18,Chicago,in_transit
2674,10834,182,TRK806036,2024-04-23,Phoenix,in_transit
2675,227,6346,TRK430495,2024-06-07,Chicago,in_transit
2676,4471,5223,TRK122814,2024-04-16,San Jose,in_transit
2677,17289,6062,TRK478068,2024-07-17,Philadelphia,in_transit
2678,4152,4785,TRK605560,2024-04-02,San Antonio,delivered
2679,43,2277,TRK754523,2024-06-10,San Diego,in_transit
2680,13876,7226,TRK222158,2024-01-27,San Diego,delivered
2681,10066,8038,TRK766748,2024-12-11,New York,delivered
2682,15123,13066,TRK319791,2024-03-06,Dallas,delivered
2683,2891,10193,TRK850977,2024-05-16,Chicago,in_transit
2684,18880,2449,TRK979659,2024-12-25,San Antonio,in_transit
2685,9822,62,TRK726374,2024-06-15,Philadelphia,in_transit
2686,4269,4082,TRK438593,2024-11-09,Dallas,in_transit
2687,13447,7668,TRK923711,2024-03-01,Phoenix,in_transit
2688,3640,5300,TRK607793,2024-04-02,San Antonio,delivered
2689,1696,13540,TRK655466,2024-03-02,San Antonio,in_transit
2690,13802,9929,TRK654021,2024-06-17,Los Angeles,delivered
2691,5966,10596,TRK826889,2024-01-19,San Diego,delivered
2692,11206,6931,TRK417755,2024-01-18,Los Angeles,delivered
2693,8371,3062,TRK777674,2024-12-24,San Antonio,in_transit
2694,7950,13568,TRK751497,2024-09-06,Houston,in_transit
2695,8369,4385,TRK434526,2024-07-08,San Diego,delivered
2696,14435,13465,TRK124881,2024-06-07,Dallas,delivered
2697,13137,7915,TRK751035,2024-08-09,Philadelphia,delivered
2698,751,14702,TRK621977,2024-02-02,Philadelphia,in_transit
2699,8410,3672,TRK306790,2024-08-11,San Jose,in_transit
2700,10859,8554,TRK428543,2024-09-16,Houston,delivered
2701,7500,6216,TRK868259,2024-02-04,Chicago,in_transit
2702,19248,7148,TRK826128,2024-05-25,Chicago,delivered
2703,1425,13501,TRK937244,2024-12-09,Chicago,delivered
2704,16816,12673,TRK321755,2024-11-06,Chicago,delivered
2705,5844,12214,TRK627207,2024-04-07,Phoenix,in_transit
2706,2517,3817,TRK727679,2024-09-22,Chicago,delivered
2707,4743,11791,TRK478488,2024-08-07,San Jose,in_transit
2708,17611,1895,TRK395701,2024-12-15,San Diego,in_transit
2709,16802,5099,TRK890932,2024-03-12,Phoenix,delivered
2710,6247,13246,TRK948586,2024-01-04,San Antonio,delivered
2711,7736,5906,TRK687594,2024-03-23,Dallas,in_transit
2712,9651,7227,TRK964864,2024-12-19,San Antonio,delivered
2713,4812,7041,TRK623346,2024-09-18,Houston,delivered
2714,14005,2038,TRK875872,2024-07-12,New York,in_transit
2715,4678,14310,TRK220743,2024-01-16,Los Angeles,in_transit
2716,363,6946,TRK537411,2024-11-09,Phoenix,in_transit
2717,51,8791,TRK487548,2024-03-05,San Diego,in_transit
2718,3632,13089,TRK348542,2024-07-21,San Jose,delivered
2719,14242,815,TRK822226,2024-08-15,San Antonio,in_transit
2720,19503,3454,TRK777868,2024-08-14,New York,delivered
2721,15450,6308,TRK786057,2024-06-23,Houston,delivered
2722,14147,13339,TRK102270,2024-08-20,Houston,delivered
2723,15869,12235,TRK113173,2024-03-15,San Antonio,in_transit
2724,6056,13992,TRK543010,2024-05-23,Chicago,in_transit
2725,2238,2868,TRK931968,2024-04-25,Houston,in_transit
2726,6025,3252,TRK683052,2024-12-19,Los Angeles,in_transit
2727,3070,2630,TRK560415,2024-09-19,San Jose,delivered
2728,5268,51,TRK788449,2024-04-21,San Diego,delivered
2729,19620,4458,TRK298863,2024-05-11,Houston,in_transit
2730,7082,312,TRK244677,2024-12-07,Philadelphia,in_transit
2731,14236,93,TRK105826,2024-12-19,Dallas,delivered
2732,10485,5310,TRK766475,2024-07-11,Philadelphia,in_transit
2733,518,4635,TRK580112,2024-12-18,San Antonio,in_transit
2734,13911,10378,TRK682905,2024-03-10,San Antonio,in_transit
2735,3759,13592,TRK260149,2024-07-05,San Diego,in_transit
2736,4331,3680,TRK471239,2024-03-11,Dallas,in_transit
2737,19173,8731,TRK818972,2024-02-12,San Jose,delivered
2738,16436,14211,TRK272827,2024-06-09,Los Angeles,delivered
2739,16285,9630,TRK663600,2024-06-22,Dallas,delivered
2740,12299,13627,TRK711925,2024-04-28,San Jose,in_transit
2741,12542,4549,TRK896295,2024-02-10,San Antonio,delivered
2742,7968,13554,TRK217958,2024-01-28,Los Angeles,delivered
2743,16788,12920,TRK242533,2024-11-24,New York,delivered
2744,8822,521,TRK358474,2024-06-12,San Jose,delivered
2745,18057,9396,TRK617993,2024-02-26,Houston,in_transit
2746,5574,14522,TRK147564,2024-11-24,San Diego,delivered
2747,2310,5788,TRK582072,2024-06-26,Chicago,delivered
2748,2386,11114,TRK760765,2024-07-10,New York,delivered
2749,11069,9634,TRK758653,2024-01-10,New York,delivered
2750,19449,3698,TRK927121,2024-03-28,Philadelphia,in_transit
2751,14235,4015,TRK685837,2024-10-05,Phoenix,in_transit
2752,16723,13114,TRK182604,2024-04-06,San Diego,in_transit
2753,8333,13988,TRK812806,2024-03-22,Dallas,in_transit
2754,1171,1302,TRK976352,2024-11-19,Los Angeles,delivered
2755,16793,3706,TRK485958,2024-12-16,San Antonio,in_transit
2756,9140,9528,TRK956793,2024-02-02,New York,in_transit
2757,6928,13997,TRK492265,2024-08-16,San Antonio,in_transit
2758,1098,8608,TRK546667,2024-10-04,Chicago,delivered
2759,12202,2826,TRK554021,2024-11-21,San Antonio,delivered
2760,11066,6587,TRK786283,2024-08-08,Dallas,in_transit
2761,12832,13770,TRK855149,2024-04-28,Houston,in_transit
2762,15435,10599,TRK762190,2024-06-05,Phoenix,in_transit
2763,17899,6257,TRK600809,2024-01-27,San Diego,delivered
2764,5001,7337,TRK666695,2024-08-02,Chicago,in_transit
2765,5533,2150,TRK885118,2024-10-19,San Jose,delivered
2766,18527,1162,TRK892272,2024-08-27,Philadelphia,in_transit
2767,16890,14150,TRK788618,2024-07-23,New York,in_transit
2768,17974,8581,TRK453961,2024-01-27,San Diego,delivered
2769,17427,5498,TRK406583,2024-02-03,San Diego,delivered
2770,5481,6502,TRK459547,2024-05-05,New York,delivered
2771,3834,14132,TRK502788,2024-07-12,Los Angeles,delivered
2772,3502,9424,TRK762467,2024-07-01,Chicago,delivered
2773,126,14580,TRK553013,2024-12-24,Chicago,delivered
2774,2629,4101,TRK326931,2024-05-16,San Diego,in_transit
2775,2677,2340,TRK535400,2024-02-08,Los Angeles,delivered
2776,7008,8963,TRK131902,2024-03-23,Chicago,delivered
2777,10472,592,TRK170329,2024-06-23,Philadelphia,in_transit
2778,1255,5324,TRK603017,2024-12-18,San Antonio,in_transit
2779,19369,13916,TRK805655,2024-04-28,San Diego,delivered
2780,7713,506,TRK252861,2024-08-28,Dallas,delivered
2781,9793,3455,TRK607070,2024-02-05,Philadelphia,in_transit
2782,8889,6830,TRK570959,2024-12-22,Philadelphia,in_transit
2783,12411,6642,TRK180404,2024-09-04,Chicago,delivered
2784,5619,14533,TRK654480,2024-09-06,San Diego,in_transit
2785,10172,1699,TRK565844,2024-11-16,Houston,delivered
2786,8632,2961,TRK307265,2024-04-21,New York,in_transit
2787,9372,7996,TRK534520,2024-05-14,Phoenix,delivered
2788,5406,119,TRK510707,2024-04-05,San Diego,in_transit
2789,19404,918,TRK250423,2024-03-15,San Antonio,delivered
2790,14109,7603,TRK751730,2024-04-08,San Antonio,delivered
2791,631,11381,TRK884101,2024-06-05,Philadelphia,delivered
2792,6007,1688,TRK460642,2024-09-28,Los Angeles,in_transit
2793,13903,62,TRK381410,2024-08-20,Philadelphia,in_transit
2794,7032,5649,TRK326646,2024-03-26,San Jose,in_transit
2795,561,2199,TRK426467,2024-08-01,New York,delivered
2796,4246,13284,TRK899751,2024-03-05,San Diego,in_transit
2797,10944,8772,TRK128601,2024-01-13,San Jose,in_transit
2798,9332,9157,TRK670194,2024-06-15,Philadelphia,delivered
2799,17030,28,TRK691027,2024-12-27,San Diego,in_transit
2800,7559,9777,TRK602402,2024-05-04,Houston,in_transit
2801,15835,13367,TRK198975,2024-11-01,Chicago,in_transit
2802,1183,6310,TRK430969,2024-05-03,New York,in_transit
2803,4134,5942,TRK507241,2024-04-18,Dallas,delivered
2804,3476,5293,TRK686372,2024-12-01,Chicago,in_transit
2805,7874,10363,TRK313152,2024-09-12,Phoenix,in_transit
2806,4532,6639,TRK548132,2024-07-19,Dallas,delivered
2807,19980,10218,TRK153109,2024-12-19,Houston,in_transit
2808,16612,11550,TRK965845,2024-07-15,Dallas,delivered
2809,15106,3985,TRK385126,2024-06-13,San Diego,delivered
2810,5666,1701,TRK747983,2024-05-06,Los Angeles,delivered
2811,634,10003,TRK566768,2024-07-14,New York,delivered
2812,18125,5080,TRK310319,2024-07-13,Chicago,delivered
2813,13340,5710,TRK805964,2024-10-01,Dallas,delivered
2814,6607,12209,TRK599125,2024-11-27,Phoenix,in_transit
2815,16531,393,TRK155835,2024-09-24,Dallas,in_transit
2816,7224,4410,TRK236268,2024-11-18,San Jose,delivered
2817,5304,1290,TRK928760,2024-11-24,Dallas,in_transit
2818,1147,229,TRK418603,2024-07-23,San Jose,in_transit
2819,218,8013,TRK250515,2024-01-17,San Antonio,delivered
2820,8532,6530,TRK216436,2024-03-23,Los Angeles,in_transit
2821,5099,6359,TRK411284,2024-11-08,San Jose,in_transit
2822,7174,12574,TRK216620,2024-12-06,Philadelphia,delivered
2823,2727,7019,TRK268131,2024-01-18,Philadelphia,delivered
2824,16437,12954,TRK736124,2024-09-18,Houston,delivered
2825,5108,5676,TRK336465,2024-06-26,Dallas,in_transit
2826,19368,4071,TRK453077,2024-08-03,Phoenix,in_transit
2827,7956,5647,TRK367190,2024-06-23,San Antonio,delivered
2828,15450,6308,TRK348565,2024-08-22,Houston,in_transit
2829,11724,3650,TRK541933,2024-11-13,San Antonio,delivered
2830,12643,10739,TRK577764,2024-06-24,Chicago,in_transit
2831,6611,3364,TRK822493,2024-05-02,Dallas,in_transit
2832,11035,8172,TRK994632,2024-06-03,San Jose,delivered
2833,7920,503,TRK631121,2024-12-21,San Jose,delivered
2834,1098,8608,TRK419391,2024-04-07,Chicago,in_transit
2835,4066,859,TRK530696,2024-12-02,New York,delivered
2836,2715,14402,TRK544366,2024-03-21,San Jose,in_transit
2837,11422,879,TRK306285,2024-10-04,San Antonio,delivered
2838,8650,295,TRK626481,2024-01-25,Chicago,in_transit
2839,2601,12125,TRK587686,2024-01-02,San Diego,delivered
2840,12506,14053,TRK822931,2024-02-05,San Antonio,delivered
2841,4340,3384,TRK118064,2024-04-01,Dallas,in_transit
2842,13671,11489,TRK398053,2024-06-23,Philadelphia,in_transit
2843,6685,13547,TRK684189,2024-10-06,Houston,in_transit
2844,5185,8005,TRK214390,2024-08-22,Dallas,delivered
2845,8285,1823,TRK285430,2024-09-19,Chicago,delivered
2846,8288,12882,TRK248993,2024-03-14,New York,in_transit
2847,17633,8050,TRK252194,2024-04-15,New York,in_transit
2848,10286,717,TRK546862,2024-04-10,San Jose,delivered
2849,14452,8572,TRK236169,2024-01-04,Houston,in_transit
2850,19851,8139,TRK927548,2024-10-21,Houston,in_transit
2851,8849,9903,TRK288134,2024-02-06,San Jose,in_transit
2852,2295,7243,TRK432030,2024-03-13,San Diego,in_transit
2853,17861,3899,TRK772708,2024-02-09,Philadelphia,delivered
2854,18273,14804,TRK612479,2024-02-23,Dallas,delivered
2855,9490,12493,TRK516135,2024-06-27,San Jose,in_transit
2856,4095,2001,TRK724710,2024-11-13,Philadelphia,in_transit
2857,8362,12436,TRK758313,2024-07-01,Houston,in_transit
2858,16713,6313,TRK359472,2024-02-22,San Diego,delivered
2859,12787,2415,TRK994089,2024-09-27,Philadelphia,in_transit
2860,5083,11614,TRK398608,2024-10-25,New York,in_transit
2861,14174,4870,TRK838196,2024-07-27,San Diego,in_transit
2862,5193,6022,TRK183215,2024-09-28,San Jose,in_transit
2863,12151,4182,TRK332023,2024-10-08,Houston,in_transit
2864,9499,9769,TRK727461,2024-01-14,Dallas,delivered
2865,5210,1793,TRK633069,2024-03-05,San Antonio,in_transit
2866,13900,1306,TRK143413,2024-03-19,Chicago,in_transit
2867,18624,2975,TRK537740,2024-03-25,Phoenix,in_transit
2868,15238,914,TRK158175,2024-05-20,San Jose,in_transit
2869,4856,2133,TRK533433,2024-03-11,Los Angeles,in_transit
2870,12217,3938,TRK545561,2024-09-21,San Jose,in_transit
2871,15561,13231,TRK260662,2024-05-18,Phoenix,in_transit
2872,1765,2171,TRK286260,2024-03-01,Los Angeles,in_transit
2873,1857,8583,TRK949486,2024-03-19,San Antonio,in_transit
2874,1633,13761,TRK422651,2024-10-04,Phoenix,delivered
2875,5860,7049,TRK892396,2024-11-28,Philadelphia,in_transit
2876,14541,8530,TRK840879,2024-07-08,San Diego,delivered
2877,12666,7115,TRK514660,2024-12-01,Dallas,delivered
2878,10095,4126,TRK424850,2024-02-19,San Jose,delivered
2879,19604,11059,TRK910706,2024-04-06,Chicago,delivered
2880,3636,4073,TRK272619,2024-10-04,San Jose,delivered
2881,18516,1085,TRK713926,2024-04-18,San Antonio,delivered
2882,5921,3328,TRK313433,2024-07-12,Chicago,delivered
2883,3763,139,TRK656677,2024-04-27,Chicago,delivered
2884,18438,1275,TRK640027,2024-10-01,Chicago,delivered
2885,10753,5237,TRK281930,2024-06-10,New York,in_transit
2886,15729,3281,TRK206809,2024-11-27,Philadelphia,in_transit
2887,16870,8156,TRK320855,2024-04-01,Houston,delivered
2888,1107,8322,TRK322188,2024-08-25,San Diego,in_transit
2889,4683,3639,TRK398226,2024-10-23,San Diego,in_transit
2890,10303,4815,TRK890043,2024-06-12,Phoenix,in_transit
2891,5894,11630,TRK136256,2024-01-05,Houston,in_transit
2892,1924,7129,TRK489999,2024-01-09,Philadelphia,delivered
2893,4957,10586,TRK396929,2024-07-26,Houston,delivered
2894,6158,5498,TRK854923,2024-04-09,San Diego,in_transit
2895,10843,14782,TRK572567,2024-12-07,San Diego,in_transit
2896,14061,12941,TRK255652,2024-03-20,Philadelphia,in_transit
2897,18913,3945,TRK991748,2024-05-12,San Diego,delivered
2898,7987,5267,TRK889509,2024-09-16,Houston,in_transit
2899,12261,7495,TRK766054,2024-10-08,Chicago,in_transit
2900,4467,1943,TRK815073,2024-11-18,Los Angeles,in_transit
2901,4137,4469,TRK308498,2024-07-09,Phoenix,in_transit
2902,4061,9184,TRK634050,2024-02-21,Phoenix,in_transit
2903,8794,11261,TRK757926,2024-09-24,San Diego,delivered
2904,12396,11022,TRK780683,2024-05-04,Chicago,delivered
2905,936,14636,TRK914651,2024-05-17,Chicago,in_transit
2906,18464,8451,TRK234125,2024-08-23,Chicago,in_transit
2907,18343,10015,TRK431228,2024-10-01,San Diego,delivered
2908,7029,5632,TRK809975,2024-02-21,Chicago,in_transit
2909,13382,12392,TRK728373,2024-08-07,Philadelphia,in_transit
2910,18419,8353,TRK396151,2024-11-05,San Diego,delivered
2911,12713,1249,TRK772332,2024-02-15,Philadelphia,delivered
2912,10189,3463,TRK250549,2024-06-17,San Diego,in_transit
2913,223,13665,TRK274122,2024-02-04,New York,delivered
2914,15044,185,TRK752941,2024-07-16,Phoenix,in_transit
2915,2459,1512,TRK863992,2024-07-03,Dallas,delivered
2916,4308,3598,TRK252365,2024-09-22,Houston,delivered
2917,12444,1312,TRK490997,2024-10-24,Los Angeles,in_transit
2918,3714,11322,TRK427028,2024-03-19,Phoenix,in_transit
2919,1444,13302,TRK495388,2024-10-28,Philadelphia,delivered
2920,10131,5620,TRK266531,2024-01-04,Dallas,in_transit
2921,1056,14681,TRK684548,2024-03-22,Phoenix,delivered
2922,12033,7001,TRK562740,2024-05-26,New York,delivered
2923,3902,14611,TRK685670,2024-10-01,Chicago,in_transit
2924,5943,7236,TRK914994,2024-11-26,San Diego,delivered
2925,14514,463,TRK995383,2024-04-26,Phoenix,in_transit
2926,4433,2828,TRK295274,2024-02-24,Chicago,in_transit
2927,11450,1405,TRK926201,2024-09-18,San Antonio,delivered
2928,2550,1125,TRK286765,2024-07-11,New York,delivered
2929,5625,10743,TRK378939,2024-03-18,Los Angeles,in_transit
2930,17923,15,TRK474703,2024-07-12,Los Angeles,in_transit
2931,7789,14897,TRK764734,2024-11-22,Los Angeles,delivered
2932,5337,2289,TRK461749,2024-07-17,Philadelphia,in_transit
2933,11650,9941,TRK627236,2024-01-24,Dallas,delivered
2934,19962,1909,TRK516583,2024-11-14,Los Angeles,in_transit
2935,10880,6610,TRK718364,2024-12-20,Houston,in_transit
2936,12706,6255,TRK651797,2024-04-02,Philadelphia,in_transit
2937,834,4968,TRK760486,2024-08-21,Phoenix,delivered
2938,14283,3847,TRK738487,2024-10-21,San Jose,in_transit
2939,9440,5257,TRK587816,2024-07-09,San Diego,delivered
2940,5222,1978,TRK304687,2024-02-27,Houston,in_transit
2941,15222,6418,TRK841604,2024-04-18,Chicago,delivered
2942,5275,3743,TRK235971,2024-04-16,New York,delivered
2943,18441,11193,TRK255252,2024-06-22,San Diego,in_transit
2944,16464,2436,TRK593890,2024-01-07,Chicago,delivered
2945,16086,13064,TRK844771,2024-05-22,San Antonio,in_transit
2946,734,8320,TRK618662,2024-02-01,Phoenix,delivered
2947,9380,3289,TRK296793,2024-12-12,Chicago,in_transit
2948,14109,7603,TRK919223,2024-04-03,San Antonio,in_transit
2949,14478,9822,TRK377476,2024-04-08,Dallas,in_transit
2950,17830,14010,TRK770720,2024-02-08,Chicago,in_transit
2951,2204,9840,TRK389496,2024-06-11,Philadelphia,in_transit
2952,8795,1592,TRK573205,2024-07-15,Phoenix,in_transit
2953,4387,3876,TRK122533,2024-03-01,San Jose,delivered
2954,10634,8469,TRK771591,2024-05-22,San Jose,delivered
2955,12980,3782,TRK249837,2024-01-24,Los Angeles,delivered
2956,9902,6880,TRK951611,2024-04-06,Phoenix,in_transit
2957,4430,13280,TRK920291,2024-02-07,Chicago,delivered
2958,9713,570,TRK698721,2024-05-20,Los Angeles,delivered
2959,18254,12844,TRK435987,2024-07-10,Dallas,in_transit
2960,11940,12333,TRK372268,2024-04-05,San Jose,delivered
2961,6515,13647,TRK777109,2024-07-01,Dallas,delivered
2962,3350,13151,TRK909148,2024-08-03,Los Angeles,delivered
2963,19519,8368,TRK633546,2024-03-15,San Antonio,delivered
2964,5560,12435,TRK306686,2024-12-13,San Jose,in_transit
2965,2042,12523,TRK983212,2024-07-22,Houston,in_transit
2966,808,437,TRK926087,2024-08-13,Phoenix,delivered
2967,13596,8770,TRK953829,2024-07-11,Houston,in_transit
2968,2886,6890,TRK752132,2024-02-01,New York,in_transit
2969,19884,3883,TRK695739,2024-05-04,Dallas,in_transit
2970,12121,6009,TRK526154,2024-07-13,San Antonio,in_transit
2971,9907,5518,TRK845739,2024-08-05,Houston,in_transit
2972,5271,10059,TRK344831,2024-06-23,San Jose,in_transit
2973,8007,4645,TRK927555,2024-09-27,San Jose,delivered
2974,11007,11053,TRK701242,2024-01-24,New York,in_transit
2975,10146,7732,TRK661932,2024-10-04,San Jose,delivered
2976,10376,9335,TRK875772,2024-08-10,San Jose,delivered
2977,9629,6982,TRK127573,2024-09-01,New York,in_transit
2978,11966,2154,TRK444292,2024-04-12,Los Angeles,in_transit
2979,7212,5505,TRK303758,2024-10-16,Houston,in_transit
2980,13416,11142,TRK791948,2024-09-14,Los Angeles,delivered
2981,13627,705,TRK424154,2024-12-13,Los Angeles,delivered
2982,12968,14105,TRK764782,2024-01-09,Los Angeles,in_transit
2983,10850,6669,TRK280564,2024-04-13,Philadelphia,in_transit
2984,13345,7694,TRK355973,2024-10-22,San Antonio,in_transit
2985,14572,7248,TRK263617,2024-02-05,Chicago,in_transit
2986,16057,1514,TRK860238,2024-12-12,San Jose,delivered
2987,3578,2646,TRK416950,2024-07-01,Houston,delivered
2988,5940,3692,TRK524227,2024-05-28,San Antonio,delivered
2989,10586,11669,TRK823999,2024-12-08,San Diego,delivered
2990,12789,14004,TRK686012,2024-05-24,Philadelphia,delivered
2991,11832,11344,TRK995045,2024-09-18,Chicago,in_transit
2992,14935,5953,TRK576733,2024-02-04,Chicago,delivered
2993,4467,1943,TRK661312,2024-06-16,Los Angeles,in_transit
2994,6151,5649,TRK769402,2024-05-07,San Jose,in_transit
2995,5067,11982,TRK459669,2024-05-26,San Jose,in_transit
2996,15918,11870,TRK496014,2024-03-03,San Jose,in_transit
2997,15898,13498,TRK765636,2024-04-24,San Antonio,delivered
2998,15097,3875,TRK237303,2024-03-10,Los Angeles,in_transit
2999,7480,1356,TRK697401,2024-10-16,San Antonio,in_transit
3000,19011,11536,TRK342399,2024-04-04,Houston,in_transit
3001,1996,12097,TRK971216,2024-06-16,Houston,in_transit
3002,5081,11197,TRK767553,2024-07-23,New York,in_transit
3003,17800,6459,TRK454067,2024-12-16,San Antonio,delivered
3004,13052,9969,TRK916039,2024-09-11,San Jose,delivered
3005,10718,6721,TRK953984,2024-06-06,Chicago,in_transit
3006,9818,14002,TRK916263,2024-07-09,Los Angeles,in_transit
3007,997,10927,TRK865072,2024-03-24,Philadelphia,delivered
3008,10916,7679,TRK237859,2024-01-12,Philadelphia,delivered
3009,656,4498,TRK300494,2024-11-21,San Jose,in_transit
3010,10682,14707,TRK111386,2024-02-09,Houston,in_transit
3011,12891,8903,TRK566870,2024-12-23,New York,in_transit
3012,4385,6636,TRK824509,2024-01-05,Los Angeles,in_transit
3013,1359,10307,TRK536834,2024-06-17,Dallas,delivered
3014,13316,618,TRK202888,2024-04-19,Dallas,delivered
3015,19625,1056,TRK158946,2024-04-15,Dallas,in_transit
3016,2498,10265,TRK964231,2024-01-15,New York,delivered
3017,8858,6441,TRK319599,2024-11-23,Houston,delivered
3018,19076,8437,TRK775433,2024-05-20,Chicago,in_transit
3019,1564,12090,TRK645110,2024-10-03,Los Angeles,delivered
3020,12803,13210,TRK959395,2024-12-24,Houston,in_transit
3021,4617,5681,TRK618140,2024-12-25,Los Angeles,in_transit
3022,10479,5332,TRK485170,2024-10-19,Dallas,in_transit
3023,17851,4399,TRK421557,2024-12-21,Dallas,in_transit
3024,16414,7083,TRK611254,2024-12-28,Chicago,in_transit
3025,7873,1688,TRK376030,2024-10-01,Los Angeles,in_transit
3026,3161,2603,TRK158530,2024-12-13,Philadelphia,delivered
3027,16595,4364,TRK538374,2024-02-28,Los Angeles,delivered
3028,9109,3185,TRK712960,2024-10-20,San Diego,in_transit
3029,17210,2290,TRK792474,2024-10-15,San Diego,in_transit
3030,2974,4747,TRK774336,2024-07-06,San Antonio,in_transit
